timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2020-03-12,51331.97185200,51536.34019800,28530.05400000,31053.12000000,7934.58000000,7966.17000000,4410.00000000,4800.00000000,261505.60865300,261505.60865300
2020-03-11,51073.13115800,51625.81200000,49102.74600000,51331.58368800,7894.57000000,7980.00000000,7590.00000000,7934.52000000,79942.41117200,79942.41117200
2020-03-10,51301.50097800,52719.14060000,49995.58789400,51073.06646400,7929.87000000,8149.00000000,7728.01000000,7894.56000000,86783.44387500,86783.44387500
2020-03-09,51980.07634400,52915.22811400,49374.52549400,51301.50097800,8034.76000000,8179.31000000,7632.01000000,7929.87000000,116968.86326800,116968.86326800
2020-03-08,57482.23635000,57492.00514400,51755.20000000,51970.69571400,8885.25000000,8886.76000000,8000.00000000,8033.31000000,77537.31516600,77537.31516600
2020-03-07,59071.37976600,59440.84720000,57157.14900000,57491.35820400,9130.89000000,9188.00000000,8835.00000000,8886.66000000,45422.20452500,45422.20452500
2020-03-06,58578.08801600,59324.39800000,58130.79370000,59077.78447200,9054.64000000,9170.00000000,8985.50000000,9131.88000000,43782.94804400,43782.94804400
2020-03-05,56613.65470600,59255.95174800,56584.86587600,58578.34679200,8750.99000000,9159.42000000,8746.54000000,9054.68000000,58201.86635500,58201.86635500
2020-03-04,56672.39685800,57243.12732600,56025.00400000,56612.87837800,8760.07000000,8848.29000000,8660.00000000,8750.87000000,38696.48257800,38696.48257800
2020-03-03,57649.98789200,57704.78371000,55966.77940000,56672.39685800,8911.18000000,8919.65000000,8651.00000000,8760.07000000,55154.99728200,55154.99728200
2020-03-02,55185.92282000,58003.02305000,54976.96120000,57676.25365600,8530.30000000,8965.75000000,8498.00000000,8915.24000000,60401.31773000,60401.31773000
2020-03-01,55142.64253400,56607.25000000,54414.12340000,55196.14447200,8523.61000000,8750.00000000,8411.00000000,8531.88000000,43892.20177900,43892.20177900
2020-02-29,56224.26152000,56866.02600000,55142.25437000,55142.64253400,8690.80000000,8790.00000000,8523.55000000,8523.61000000,36748.18303500,36748.18303500
2020-02-28,57081.13355000,57577.66000000,54634.08300000,56237.91195400,8823.25000000,8900.00000000,8445.00000000,8692.91000000,71155.20897700,71155.20897700
2020-02-27,56840.14840000,58041.96883800,55190.45140000,57080.87477400,8786.00000000,8971.77000000,8531.00000000,8823.21000000,72483.57876200,72483.57876200
2020-02-26,60272.03571200,60666.41033600,55854.40592200,56835.29635000,9316.48000000,9377.44000000,8633.63000000,8785.25000000,92130.34548200,92130.34548200
2020-02-25,62465.42108800,62591.44500000,59841.95000000,60267.89529600,9655.52000000,9675.00000000,9250.00000000,9315.84000000,54379.34455200,54379.34455200
2020-02-24,64282.54616000,64629.30600000,61288.24906400,62469.36742200,9936.40000000,9990.00000000,9473.56000000,9656.13000000,55796.59612000,55796.59612000
2020-02-23,62435.20899000,64629.30600000,62397.36300000,64282.54616000,9650.85000000,9990.00000000,9645.00000000,9936.40000000,37702.08984300,37702.08984300
2020-02-22,62604.70727000,62812.50439800,61847.59338800,62435.27368400,9677.05000000,9709.17000000,9560.02000000,9650.86000000,24636.75762300,24636.75762300
2020-02-21,62088.19037400,63112.29639400,61784.12857400,62604.70727000,9597.21000000,9755.51000000,9550.21000000,9677.05000000,42181.55452400,42181.55452400
2020-02-20,62071.62871000,62746.71060000,60812.36000000,62083.07954800,9594.65000000,9699.00000000,9400.00000000,9596.42000000,60152.34291400,60152.34291400
2020-02-19,65760.02773200,66311.35000000,60488.89000000,62066.06502600,10164.78000000,10250.00000000,9350.00000000,9593.79000000,55162.58689500,55162.58689500
2020-02-18,62791.99640000,66311.35000000,61951.03909400,65759.57487400,9706.00000000,10250.00000000,9576.01000000,10164.71000000,70604.12401900,70604.12401900
2020-02-17,64116.28258000,64462.13670400,61153.10329800,62791.99640000,9910.70000000,9964.16000000,9452.67000000,9706.00000000,70261.01190100,70261.01190100
2020-02-16,64075.91352400,65017.47000000,62352.85352800,64158.78653800,9904.46000000,10050.00000000,9638.12000000,9917.27000000,60023.99953700,60023.99953700
2020-02-15,66921.80258400,67120.02500000,63406.58940000,64077.59556800,10344.36000000,10375.00000000,9801.00000000,9904.72000000,57657.20294700,57657.20294700
2020-02-14,66167.59993200,67162.46426400,65414.49707800,66921.80258400,10227.78000000,10381.56000000,10111.37000000,10344.36000000,47038.48017300,47038.48017300
2020-02-13,66798.68990200,67928.70000000,65211.55200000,66179.56832200,10325.33000000,10500.00000000,10080.00000000,10229.63000000,79344.35875900,79344.35875900
2020-02-12,66137.19375200,67605.23000000,66137.19375200,66806.00032400,10223.08000000,10450.00000000,10223.08000000,10326.46000000,61008.06393000,61008.06393000
2020-02-11,63734.84675600,66787.43314600,62753.18000000,66137.19375200,9851.74000000,10323.59000000,9700.00000000,10223.08000000,62422.39522400,62422.39522400
2020-02-10,65675.53736800,65910.24720000,63115.46640000,63735.42900200,10151.72000000,10188.00000000,9756.00000000,9851.83000000,59573.08461900,59573.08461900
2020-02-09,64014.97177600,65767.92040000,63922.52405000,65675.73145000,9895.04000000,10166.00000000,9880.75000000,10151.75000000,43408.47561600,43408.47561600
2020-02-08,63489.85057800,64305.83600000,62540.40143400,64015.03647000,9813.87000000,9940.00000000,9667.11000000,9895.05000000,43600.84366600,43600.84366600
2020-02-07,63218.97680000,63950.01900000,62947.26200000,63488.94486200,9772.00000000,9885.00000000,9730.00000000,9813.73000000,43966.11463200,43966.11463200
2020-02-06,62184.06688200,63804.91035800,61629.76869000,63218.97680000,9612.03000000,9862.57000000,9526.35000000,9772.00000000,64949.70658800,64949.70658800
2020-02-05,59499.20118800,63040.74483000,59371.10706800,62184.13157600,9197.02000000,9744.45000000,9177.22000000,9612.04000000,64870.41561500,64870.41561500
2020-02-04,60109.45969000,60488.89000000,58826.31889400,59499.20118800,9291.35000000,9350.00000000,9093.01000000,9197.02000000,53308.17526600,53308.17526600
2020-02-03,60369.78834600,62227.80002600,59738.43960000,60115.21745600,9331.59000000,9618.79000000,9234.00000000,9292.24000000,50892.13345100,50892.13345100
2020-02-02,60711.50205400,61310.69788200,59000.92800000,60369.27079400,9384.41000000,9477.03000000,9120.00000000,9331.51000000,45690.91254000,45690.91254000
2020-02-01,60499.95267400,61229.83038200,60042.50140000,60712.79593400,9351.71000000,9464.53000000,9281.00000000,9384.61000000,28578.06735400,28578.06735400
2020-01-31,61533.82748800,61654.80526800,59583.23869400,60507.58656600,9511.52000000,9530.22000000,9210.01000000,9352.89000000,45552.02235200,45552.02235200
2020-01-30,60175.57695800,61963.91320000,59547.20413600,61544.76077400,9301.57000000,9578.00000000,9204.44000000,9513.21000000,60626.74425900,60626.74425900
2020-01-29,60652.82459600,61130.91325600,59621.99040000,60175.31818200,9375.34000000,9449.24000000,9216.00000000,9301.53000000,53864.06512200,53864.06512200
2020-01-28,57626.63335800,60812.36000000,57334.41056000,60645.51417400,8907.57000000,9400.00000000,8862.40000000,9374.21000000,74584.85376500,74584.85376500
2020-01-27,55729.93466600,58224.60000000,55216.32900000,57626.63335800,8614.39000000,9000.00000000,8535.00000000,8907.57000000,53973.54299600,53973.54299600
2020-01-26,53954.86069400,55754.13022200,53655.00400400,55733.88100000,8340.01000000,8618.13000000,8293.66000000,8615.00000000,31130.48516400,31130.48516400
2020-01-25,54595.20190600,54674.58144400,53404.25006000,53958.54825200,8438.99000000,8451.26000000,8254.90000000,8340.58000000,25521.15793200,25521.15793200
2020-01-24,54372.20168800,55171.17258800,53294.91720000,54595.26660000,8404.52000000,8528.02000000,8238.00000000,8439.00000000,41687.52952900,41687.52952900
2020-01-23,56172.31223800,56230.79561400,53737.35946600,54372.20168800,8682.77000000,8691.81000000,8306.39000000,8404.52000000,48165.94459700,48165.94459700
2020-01-22,56516.93717600,57047.16920000,55572.14600000,56169.65978400,8736.04000000,8818.00000000,8590.00000000,8682.36000000,29080.55713800,29080.55713800
2020-01-21,55910.81909000,56859.55660000,54912.26720000,56516.87248200,8642.35000000,8789.00000000,8488.00000000,8736.03000000,36494.68765900,36494.68765900
2020-01-20,56294.90736800,56587.77710600,55127.56883200,55910.81909000,8701.72000000,8746.99000000,8521.28000000,8642.35000000,38896.63974600,38896.63974600
2020-01-19,57675.28324600,59511.88121200,54769.94040000,56294.77798000,8915.09000000,9198.98000000,8466.00000000,8701.70000000,70676.88925900,70676.88925900
2020-01-18,57663.50893800,58152.66027200,56971.99477200,57680.91162400,8913.27000000,8988.88000000,8806.38000000,8915.96000000,38294.74654500,38294.74654500
2020-01-17,56414.13841000,58494.05051000,56105.48333600,57663.57363200,8720.15000000,9041.65000000,8672.44000000,8913.28000000,70897.73737700,70897.73737700
2020-01-16,57060.17269400,57317.65481400,55546.26840000,56413.23269400,8820.01000000,8859.81000000,8586.00000000,8720.01000000,51991.07428400,51991.07428400
2020-01-15,57025.43201600,57684.27571200,55403.94160000,57069.22985400,8814.64000000,8916.48000000,8564.00000000,8821.41000000,84816.29760600,84816.29760600
2020-01-14,52469.03359600,57448.27200000,52437.98047600,56995.47869400,8110.34000000,8880.00000000,8105.54000000,8810.01000000,120399.12674200,120399.12674200
2020-01-13,52951.84491800,53023.20240000,52116.77476600,52469.03359600,8184.97000000,8196.00000000,8055.89000000,8110.34000000,31159.75568300,31159.75568300
2020-01-12,51884.65269400,53029.67180000,51496.42400000,52951.90961200,8020.01000000,8197.00000000,7960.00000000,8184.98000000,38131.49433600,38131.49433600
2020-01-11,53041.70488400,53607.64799600,51775.64330400,51884.65269400,8198.86000000,8286.34000000,8003.16000000,8020.01000000,54810.03266700,54810.03266700
2020-01-10,50576.08715600,53042.61060000,49633.23680000,53029.80118800,7817.74000000,8199.00000000,7672.00000000,8197.02000000,82406.77744800,82406.77744800
2020-01-09,52109.20556800,52117.22762400,50137.85000000,50576.21654400,8054.72000000,8055.96000000,7750.00000000,7817.76000000,64239.51983000,64239.51983000
2020-01-08,52699.21484800,54698.77700000,50914.17800000,52117.35701200,8145.92000000,8455.00000000,7870.00000000,8055.98000000,112622.64264000,112622.64264000
2020-01-07,50195.42766000,53098.76499200,49967.76947400,52695.07443200,7758.90000000,8207.68000000,7723.71000000,8145.28000000,91171.68466100,91171.68466100
2020-01-06,47599.51621600,50431.17259600,47529.12914400,50189.60520000,7357.64000000,7795.34000000,7346.76000000,7758.00000000,54635.69531600,54635.69531600
2020-01-05,47577.19678600,48488.15300000,47343.06920000,47606.69725000,7354.19000000,7495.00000000,7318.00000000,7358.75000000,38331.08560400,38331.08560400
2020-01-04,47517.74300000,47899.43760000,47046.83537400,47576.67923400,7345.00000000,7404.00000000,7272.21000000,7354.11000000,29987.97497700,29987.97497700
2020-01-03,45062.54100600,47905.90700000,44451.50617600,47517.48422400,6965.49000000,7405.00000000,6871.04000000,7344.96000000,68428.50045100,68428.50045100
2020-01-02,46584.66143800,46660.54750000,44798.91295600,45063.96427400,7200.77000000,7212.50000000,6924.74000000,6965.71000000,31951.48393200,31951.48393200
2020-01-01,46548.88565600,46935.49700000,46418.91541000,46585.17899000,7195.24000000,7255.00000000,7175.15000000,7200.85000000,16792.38816500,16792.38816500
2019-12-31,46877.27240000,47356.00800000,46223.92769400,46548.82096200,7246.00000000,7320.00000000,7145.01000000,7195.23000000,25954.45353300,25954.45353300
2019-12-30,47798.70904200,47926.86785600,46709.06800000,46877.27240000,7388.43000000,7408.24000000,7220.00000000,7246.00000000,29605.91178200,29605.91178200
2019-12-29,47325.98998400,48704.55443000,47148.98720000,47797.47985600,7315.36000000,7528.45000000,7288.00000000,7388.24000000,31387.10608500,31387.10608500
2019-12-28,46934.00903800,47647.19569400,46829.85169800,47331.03611600,7254.77000000,7365.01000000,7238.67000000,7316.14000000,26848.98219900,26848.98219900
2019-12-27,46592.61880000,47070.44868400,45780.19154800,46933.81495600,7202.00000000,7275.86000000,7076.42000000,7254.74000000,33642.70186100,33642.70186100
2019-12-26,46612.09169400,48099.98900000,46302.27212800,46592.61880000,7205.01000000,7435.00000000,7157.12000000,7202.00000000,36259.76107600,36259.76107600
2019-12-25,46940.47843800,47043.98883800,46119.44688400,46609.63332200,7255.77000000,7271.77000000,7128.86000000,7204.63000000,27492.04432300,27492.04432300
2019-12-24,47338.54062000,48110.85759200,46301.75457600,46940.47843800,7317.30000000,7436.68000000,7157.04000000,7255.77000000,43629.49418800,43629.49418800
2019-12-23,48525.09327400,49784.49137200,47005.62529600,47337.18204600,7500.71000000,7695.38000000,7265.84000000,7317.09000000,68051.99720300,68051.99720300
2019-12-22,46137.10834600,48640.44267600,46078.10741800,48529.81593600,7131.59000000,7518.54000000,7122.47000000,7501.44000000,39137.45515000,39137.45515000
2019-12-21,46502.11189400,46518.73825200,45965.08700000,46144.61285000,7188.01000000,7190.58000000,7105.00000000,7132.75000000,19467.17402800,19467.17402800
2019-12-20,46264.68491400,46709.06800000,45800.11730000,46500.94740200,7151.31000000,7220.00000000,7079.50000000,7187.83000000,32132.06920500,32132.06920500
2019-12-19,47083.19340200,47744.17200000,45533.64271400,46258.15082000,7277.83000000,7380.00000000,7038.31000000,7150.30000000,55509.04907500,55509.04907500
2019-12-18,42852.27049600,48132.33600000,41630.58900000,47083.19340200,6623.84000000,7440.00000000,6435.00000000,7277.83000000,95636.65125100,95636.65125100
2019-12-17,44583.48193600,44911.93337400,42439.26400000,42852.14110800,6891.44000000,6942.21000000,6560.00000000,6623.82000000,53865.06992900,53865.06992900
2019-12-16,46059.54024000,46256.21000000,44224.81840000,44585.29336800,7119.60000000,7150.00000000,6836.00000000,6891.72000000,43863.99305900,43863.99305900
2019-12-15,45700.74731600,46581.62082000,45339.81949000,46053.00614600,7064.14000000,7200.30000000,7008.35000000,7118.59000000,26395.77813700,26395.77813700
2019-12-14,46950.82947800,47043.98883800,45363.43280000,45700.16507000,7257.37000000,7271.77000000,7012.00000000,7064.05000000,29561.98596700,29561.98596700
2019-12-13,46565.18854400,47285.16807000,46519.90274400,46958.01051200,7197.76000000,7309.05000000,7190.76000000,7258.48000000,27609.87379500,27609.87379500
2019-12-12,46644.37400000,47194.27300000,45805.29282000,46567.25875200,7210.00000000,7295.00000000,7080.30000000,7198.08000000,42288.60093200,42288.60093200
2019-12-11,46735.91601000,47068.11970000,46098.74480400,46644.37400000,7224.15000000,7275.50000000,7125.66000000,7210.00000000,30093.09194400,30093.09194400
2019-12-10,47476.59761600,47922.72744000,46302.14274000,46735.78662200,7338.64000000,7407.60000000,7157.10000000,7224.13000000,49723.76214000,49723.76214000
2019-12-09,48585.90563400,49490.91000000,47051.94620000,47476.59761600,7510.11000000,7650.00000000,7273.00000000,7338.64000000,46621.88749300,46621.88749300
2019-12-08,48438.40331400,48934.54160000,47710.91928400,48585.90563400,7487.31000000,7564.00000000,7374.86000000,7510.11000000,29856.89763100,29856.89763100
2019-12-07,48700.34932000,49294.36962800,48327.45310400,48444.22577400,7527.80000000,7619.62000000,7470.16000000,7488.21000000,31498.68417300,31498.68417300
2019-12-06,47802.39660000,49102.94008200,47258.96700000,48698.21441800,7389.00000000,7590.03000000,7305.00000000,7527.47000000,48189.08794400,48189.08794400
2019-12-05,46544.68054600,48423.45900000,46256.21000000,47802.39660000,7194.59000000,7485.00000000,7150.00000000,7389.00000000,59306.67885500,59306.67885500
2019-12-04,47179.45807400,50137.85000000,45719.24980000,46542.93380800,7292.71000000,7750.00000000,7067.00000000,7194.32000000,83147.14914200,83147.14914200
2019-12-03,47190.52074800,47873.56000000,46847.18969000,47179.45807400,7294.42000000,7400.00000000,7241.35000000,7292.71000000,33149.47748700,33149.47748700
2019-12-02,47818.57010000,48006.57086400,46263.32634000,47189.61503200,7391.50000000,7420.56000000,7151.10000000,7294.28000000,46330.25604000,46330.25604000
2019-12-01,48783.35172200,48791.24439000,46644.37400000,47814.62376600,7540.63000000,7541.85000000,7210.00000000,7390.89000000,60769.34231300,60769.34231300
2019-11-30,50079.56070600,50526.01400000,48138.80540000,48791.50316600,7740.99000000,7810.00000000,7441.00000000,7541.89000000,46989.43361900,46989.43361900
2019-11-29,47993.37328800,50784.79000000,47629.66362000,50071.08579200,7418.52000000,7850.00000000,7362.30000000,7739.68000000,60745.30087300,60745.30087300
2019-11-28,48571.60826000,49445.62420000,47614.78400000,47999.64860600,7507.90000000,7643.00000000,7360.00000000,7419.49000000,56933.98110900,56933.98110900
2019-11-27,46286.93965000,49523.25700000,44250.69600000,48575.61928800,7154.75000000,7655.00000000,6840.00000000,7508.52000000,92452.87349000,92452.87349000
2019-11-26,45997.36930600,47485.39600000,45398.88511200,46295.93211600,7109.99000000,7340.00000000,7017.48000000,7156.14000000,65722.39769000,65722.39769000
2019-11-25,44640.34796200,47729.22768600,42148.14100000,45994.65215800,6900.23000000,7377.69000000,6515.00000000,7109.57000000,119645.73519700,119645.73519700
2019-11-24,47298.43034000,47423.22506600,44386.55340000,44660.07963200,7311.10000000,7330.39000000,6861.00000000,6903.28000000,67890.20648300,67890.20648300
2019-11-23,47021.08716200,47514.37891200,45803.41669400,47301.47095800,7268.23000000,7344.48000000,7080.01000000,7311.57000000,50449.89475500,50449.89475500
2019-11-22,49347.22462600,50137.85000000,43927.22600000,47021.08716200,7627.79000000,7750.00000000,6790.00000000,7268.23000000,126603.14025900,126603.14025900
2019-11-21,52392.82406400,52626.82226200,48520.50000000,49346.90115600,8098.56000000,8134.73000000,7500.00000000,7627.74000000,58418.78026100,58418.78026100
2019-11-20,52620.99980200,53464.99772600,52003.62496000,52389.26589400,8133.83000000,8264.29000000,8038.40000000,8098.01000000,32466.23098000,32466.23098000
2019-11-19,52961.74310000,53169.60492200,51774.60820000,52619.77061600,8186.50000000,8218.63000000,8003.00000000,8133.64000000,43556.06102500,43556.06102500
2019-11-18,55008.46717800,55012.67228800,52143.36400000,52966.07759800,8502.87000000,8503.52000000,8060.00000000,8187.17000000,43017.69094000,43017.69094000
2019-11-17,54929.99335600,55863.26900000,54023.88919200,55005.42656000,8490.74000000,8635.00000000,8350.68000000,8502.40000000,27009.03708200,27009.03708200
2019-11-16,54806.29842800,55268.08420000,54342.96000000,54931.80478800,8471.62000000,8543.00000000,8400.00000000,8491.02000000,20902.29975200,20902.29975200
2019-11-15,55936.89077200,56866.02600000,54342.96000000,54807.01006200,8646.38000000,8790.00000000,8400.00000000,8471.73000000,46087.41775100,46087.41775100
2019-11-14,56785.41727600,56930.72000000,55524.27244000,55938.83159200,8777.54000000,8800.00000000,8582.60000000,8646.68000000,33468.46896100,33468.46896100
2019-11-13,57072.46455400,57221.77830600,56296.71880000,56782.70012800,8821.91000000,8844.99000000,8702.00000000,8777.12000000,26810.11691800,26810.11691800
2019-11-12,56499.59918400,57500.02720000,55427.23144000,57072.65863600,8733.36000000,8888.00000000,8567.60000000,8821.94000000,40366.62947100,40366.62947100
2019-11-11,58484.41110400,58692.46700800,55757.68839200,56499.01693800,9040.16000000,9072.32000000,8618.68000000,8733.27000000,44888.05354500,44888.05354500
2019-11-10,56990.10909200,59176.83098600,56607.25000000,58479.94721800,8809.18000000,9147.19000000,8750.00000000,9039.47000000,34422.02979700,34422.02979700
2019-11-09,56760.83355600,57448.27200000,56444.73867200,56991.59705400,8773.74000000,8880.00000000,8724.88000000,8809.41000000,29469.48140500,29469.48140500
2019-11-08,59609.05160000,59913.11340000,56257.90240000,56760.76886200,9214.00000000,9261.00000000,8696.00000000,8773.73000000,62107.28924300,62107.28924300
2019-11-07,60418.76170400,60650.62500000,58878.00940000,59623.28428000,9339.16000000,9375.00000000,9101.00000000,9216.20000000,39117.47085300,39117.47085300
2019-11-06,60215.42846200,61077.02315400,59842.01469400,60418.05007000,9307.73000000,9440.91000000,9250.01000000,9339.05000000,37336.17037200,37336.17037200
2019-11-05,60763.19256000,61167.85353000,59361.66174400,60221.44500400,9392.40000000,9454.95000000,9175.76000000,9308.66000000,45935.87366500,45935.87366500
2019-11-04,59495.57832400,61547.80139200,58974.01529600,60769.33849000,9196.46000000,9513.68000000,9115.84000000,9393.35000000,45894.45627700,45894.45627700
2019-11-03,60099.75559000,60570.21035800,58652.48611600,59484.25687400,9289.85000000,9362.57000000,9066.14000000,9194.71000000,27894.37827900,27894.37827900
2019-11-02,59721.61916000,60642.47355600,59429.26697400,60097.62068800,9231.40000000,9373.74000000,9186.21000000,9289.52000000,28923.06082800,28923.06082800
2019-11-01,59135.87968400,60029.56260000,58418.68200000,59722.97773400,9140.86000000,9279.00000000,9030.00000000,9231.61000000,43594.81411500,43594.81411500
2019-10-31,59221.01698800,60844.70700000,57661.76220000,59135.81499000,9154.02000000,9405.00000000,8913.00000000,9140.85000000,54376.02490200,54376.02490200
2019-10-30,60861.65682800,60876.01889600,58231.13409400,59225.54556800,9407.62000000,9409.84000000,9001.01000000,9154.72000000,55241.78643400,55241.78643400
2019-10-29,59547.26883000,61782.77000000,58690.39680000,60861.65682800,9204.45000000,9550.00000000,9072.00000000,9407.62000000,64158.46244600,64158.46244600
2019-10-28,61641.93116200,64060.64574000,59259.70400000,59551.73271600,9528.23000000,9902.10000000,9160.00000000,9205.14000000,80174.21732300,80174.21732300
2019-10-27,59712.56200000,63367.64361200,58705.53519600,61652.92914200,9230.00000000,9794.98000000,9074.34000000,9529.93000000,93833.54160400,93833.54160400
2019-10-26,55998.35007200,67087.67800000,54798.27637200,59712.56200000,8655.88000000,10370.00000000,8470.38000000,9230.00000000,162588.58541300,162588.58541300
2019-10-25,47953.84525400,56924.25060000,47621.25340000,55992.78638800,7412.41000000,8799.00000000,7361.00000000,8655.02000000,90748.21817400,90748.21817400
2019-10-24,48316.51981800,48544.30739200,47472.39250600,47953.84525400,7468.47000000,7503.68000000,7337.99000000,7412.41000000,32714.38326500,32714.38326500
2019-10-23,51884.97616400,52063.07874600,47226.62000000,48304.55142800,8020.06000000,8047.59000000,7300.00000000,7466.62000000,63897.45709800,63897.45709800
2019-10-22,53031.48323200,53683.01650600,51755.20000000,51884.58800000,8197.28000000,8297.99000000,8000.00000000,8020.00000000,34651.82866300,34651.82866300
2019-10-21,53200.14049000,53909.51020000,52674.04888200,53031.41853800,8223.35000000,8333.00000000,8142.03000000,8197.27000000,30448.67953900,30448.67953900
2019-10-20,51430.88897800,53676.61180000,50914.17800000,53200.14049000,7949.87000000,8297.00000000,7870.00000000,8223.35000000,34286.45265400,34286.45265400
2019-10-19,51411.61016600,52389.84814000,50894.25224800,51418.85589400,7946.89000000,8098.10000000,7866.92000000,7948.01000000,26627.88938800,26627.88938800
2019-10-18,52212.65127400,52499.18100000,50564.89509400,51412.38649400,8070.71000000,8115.00000000,7816.01000000,7947.01000000,31353.18141600,31353.18141600
2019-10-17,51722.98238800,52563.35744800,51296.06668200,52211.81025200,7995.02000000,8124.92000000,7929.03000000,8070.58000000,29656.94915800,29656.94915800
2019-10-16,52785.77542000,52927.19650400,51218.23980000,51701.76275600,8159.30000000,8181.16000000,7917.00000000,7991.74000000,34733.59396600,34733.59396600
2019-10-15,53999.17608400,54362.36820000,52337.44600000,52785.71072600,8346.86000000,8403.00000000,8090.00000000,8159.29000000,32773.06247600,32773.06247600
2019-10-14,53535.83765600,54270.82619000,53068.48820000,54007.84508000,8275.24000000,8388.85000000,8203.00000000,8348.20000000,29810.66325300,29810.66325300
2019-10-13,53708.82941200,54675.29307800,52790.30400000,53534.34969400,8301.98000000,8451.37000000,8160.00000000,8275.01000000,27840.73995300,27840.73995300
2019-10-12,53423.98173000,54342.96000000,53372.55000000,53696.60224600,8257.95000000,8400.00000000,8250.00000000,8300.09000000,21339.33409800,21339.33409800
2019-10-11,55363.96070800,56798.16199400,53129.17117200,53427.53990000,8557.82000000,8779.51000000,8212.38000000,8258.50000000,50405.28441800,50405.28441800
2019-10-10,55391.97321000,55921.49360000,54436.89568800,55365.31928200,8562.15000000,8644.00000000,8414.52000000,8558.03000000,39137.94616700,39137.94616700
2019-10-09,52860.10882600,56089.69800000,52499.18100000,55382.85135600,8170.79000000,8670.00000000,8115.00000000,8560.74000000,55038.70437800,55038.70437800
2019-10-08,52989.69090800,53857.75500000,52329.35925000,52844.58226600,8190.82000000,8325.00000000,8088.75000000,8168.39000000,35452.65742300,35452.65742300
2019-10-07,50819.07782000,53695.50244800,50215.48280000,52984.96824600,7855.30000000,8299.92000000,7762.00000000,8190.09000000,52202.07229700,52202.07229700
2019-10-06,52580.37197000,52750.64657800,50364.27900000,50812.28495000,8127.55000000,8153.87000000,7785.00000000,7854.25000000,34676.10404900,34676.10404900
2019-10-05,52642.09004600,52941.75265400,51839.17281200,52571.57358600,8137.09000000,8183.41000000,8012.98000000,8126.19000000,21907.61556400,21907.61556400
2019-10-04,53207.12744200,53258.75325400,51787.54700000,52642.34882200,8224.43000000,8232.41000000,8005.00000000,8137.13000000,26476.33040400,26476.33040400
2019-10-03,54084.18400000,54297.67420000,52143.36400000,53204.08682400,8360.00000000,8393.00000000,8060.00000000,8223.96000000,30488.28405800,30488.28405800
2019-10-02,53648.59929800,54174.17335400,52733.50266800,54083.79583600,8292.67000000,8373.91000000,8151.22000000,8359.94000000,26243.38664400,26243.38664400
2019-10-01,53631.13191800,54989.90000000,52874.72967000,53647.11133600,8289.97000000,8500.00000000,8173.05000000,8292.44000000,43472.41809100,43472.41809100
2019-09-30,52033.64297600,53937.06984400,49879.07400000,53627.05619600,8043.04000000,8337.26000000,7710.00000000,8289.34000000,55865.48726000,55865.48726000
2019-09-29,53045.06897200,53237.53362200,51043.56600000,52038.68910800,8199.38000000,8229.13000000,7890.00000000,8043.82000000,31544.21138800,31544.21138800
2019-09-28,52903.32441800,53793.06100000,51762.25164600,53041.38141400,8177.47000000,8315.00000000,8001.09000000,8198.81000000,34473.60516500,34473.60516500
2019-09-27,52165.94220600,53469.59100000,50798.69921000,52906.17095400,8063.49000000,8265.00000000,7852.15000000,8177.91000000,43882.92462500,43882.92462500
2019-09-26,54537.36547000,54769.87570600,50137.85000000,52167.49486200,8430.05000000,8465.99000000,7750.00000000,8063.73000000,67930.85374900,67930.85374900
2019-09-25,54974.04997000,56477.86200000,53150.26141600,54537.36547000,8497.55000000,8730.00000000,8215.64000000,8430.05000000,60783.89225800,60783.89225800
2019-09-24,62767.41268000,63367.70830600,50461.32000000,54945.51991600,9702.20000000,9794.99000000,7800.00000000,8493.14000000,94007.34520300,94007.34520300
2019-09-23,64875.46667000,65017.40530600,62208.26243800,62767.73615000,10028.05000000,10049.99000000,9615.77000000,9702.25000000,31937.23235600,31937.23235600
2019-09-22,64597.92941000,65269.77660000,63749.27351800,64880.77157800,9985.15000000,10089.00000000,9853.97000000,10028.87000000,22049.27525600,22049.27525600
2019-09-21,65780.34164800,65837.14298000,64047.06000000,64605.95146600,10167.92000000,10176.70000000,9900.00000000,9986.39000000,20544.17519600,20544.17519600
2019-09-20,66270.59278000,66511.90140000,65091.15646600,65784.67614600,10243.70000000,10281.00000000,10061.39000000,10168.59000000,25088.49106900,25088.49106900
2019-09-19,65705.87885400,66796.55500000,62449.11820000,66274.40972600,10156.41000000,10325.00000000,9653.00000000,10244.29000000,44826.28257900,44826.28257900
2019-09-18,65906.88311200,66363.23458800,65340.94000000,65709.63110600,10187.48000000,10258.02000000,10100.00000000,10156.99000000,24250.24930300,24250.24930300
2019-09-17,66309.27979200,66473.08500000,65522.14789400,65909.08270800,10249.68000000,10275.00000000,10128.01000000,10187.82000000,22914.32456300,22914.32456300
2019-09-16,66656.42779600,66990.63700000,65198.61320000,66319.82491400,10303.34000000,10355.00000000,10078.00000000,10251.31000000,28971.40165700,28971.40165700
2019-09-15,66847.08101400,67022.98400000,66325.25921000,66647.82349400,10332.81000000,10360.00000000,10252.15000000,10302.01000000,18047.65401300,18047.65401300
2019-09-14,66920.31462200,67411.08330600,66132.34170200,66861.37838800,10344.13000000,10419.99000000,10222.33000000,10335.02000000,23621.53351900,23621.53351900
